chart_id	source_id	source_label	target_id	target_label	edge_label	edge_type	confidence	rule_applied	rationale
human_tbet_gata3_th1_th2	G	GATA3 represses T-bet	B	T-bet	⊣	represses	high	1	Rule1 explicit bar-head inhibition
human_tgfbeta_smad	B	TGF-β receptor active	C	SMAD2/3 phosphorylated		activates	med	none	regulator changes target capacity
human_tgfbeta_smad	C	SMAD2/3 phosphorylated	D	SMAD complex + SMAD4 nuclear		modifies	med	none	covalent modification event
human_tgfbeta_smad	D	SMAD complex + SMAD4 nuclear	F	SMAD7 induced		proceeds	med	none	unlabeled process step
human_tgfbeta_smad	F	SMAD7 induced	G	SMAD7 inhibits receptor		proceeds	med	none	unlabeled process step
human_tgfbeta_smad	G	SMAD7 inhibits receptor	B	TGF-β receptor active	⊣ feedback	represses	high	1	Rule1 explicit bar-head inhibition
human_tlr4_lps_amplification	C	MyD88 / TRAF6 / IRAK	D	IκBα degraded		proceeds	med	none	unlabeled process step
human_tlr4_lps_amplification	D	IκBα degraded	E	NF-κB p65 nuclear		proceeds	med	none	unlabeled process step
human_tlr4_lps_amplification	E	NF-κB p65 nuclear	F	TNF-α + IL-1β + IL-6		proceeds	med	none	unlabeled process step
human_tlr4_lps_amplification	F	TNF-α + IL-1β + IL-6	G	Cytokines amplify adaptor signaling		proceeds	med	none	unlabeled process step
human_tlr4_lps_amplification	G	Cytokines amplify adaptor signaling	C	MyD88 / TRAF6 / IRAK	+ amplify	activates	high	1	Rule1 explicit Activates/+ marker
mouse_gata1_spi1_switch	B	Gata1	D	Gata1 autoactivation		proceeds	med	none	unlabeled process step
mouse_gata1_spi1_switch	B	Gata1	F	Gata1 represses Spi1		proceeds	med	none	unlabeled process step
mouse_gata1_spi1_switch	C	Spi1 / PU.1	E	Spi1 autoactivation		proceeds	med	none	unlabeled process step
mouse_gata1_spi1_switch	C	Spi1 / PU.1	G	Spi1 represses Gata1		proceeds	med	none	unlabeled process step
mouse_gata1_spi1_switch	D	Gata1 autoactivation	B	Gata1	+	activates	high	1	Rule1 explicit Activates/+ marker
mouse_gata1_spi1_switch	E	Spi1 autoactivation	C	Spi1 / PU.1	+	activates	high	1	Rule1 explicit Activates/+ marker
mouse_gata1_spi1_switch	F	Gata1 represses Spi1	C	Spi1 / PU.1	⊣	represses	high	1	Rule1 explicit bar-head inhibition
mouse_gata1_spi1_switch	G	Spi1 represses Gata1	B	Gata1	⊣	represses	high	1	Rule1 explicit bar-head inhibition
mouse_p53_mdm2_oscillator	B	p53 stabilized	C	Mdm2 transcribed		proceeds	med	none	unlabeled process step
mouse_p53_mdm2_oscillator	C	Mdm2 transcribed	D	Mdm2 protein accumulates	delay	UNTYPABLE	low	none	no rubric rule covers label 'delay'
mouse_p53_mdm2_oscillator	D	Mdm2 protein accumulates	E	Mdm2 degrades p53		proceeds	med	none	unlabeled process step
mouse_p53_mdm2_oscillator	E	Mdm2 degrades p53	B	p53 stabilized	⊣	represses	high	1	Rule1 explicit bar-head inhibition
mouse_sox2_oct4_pluripotency	B	Oct4 / Pou5f1	D	Oct4-Sox2 activate Oct4 enhancer		proceeds	med	none	unlabeled process step
mouse_sox2_oct4_pluripotency	C	Sox2	E	Oct4-Sox2 activate Sox2 enhancer		proceeds	med	none	unlabeled process step
mouse_sox2_oct4_pluripotency	D	Oct4-Sox2 activate Oct4 enhancer	B	Oct4 / Pou5f1	+	activates	high	1	Rule1 explicit Activates/+ marker
mouse_sox2_oct4_pluripotency	E	Oct4-Sox2 activate Sox2 enhancer	C	Sox2	+	activates	high	1	Rule1 explicit Activates/+ marker
synthetic_5node_repressilator	A	Repressor R1	B	Repressor R2	⊣	represses	high	1	Rule1 explicit bar-head inhibition
synthetic_5node_repressilator	B	Repressor R2	C	Repressor R3	⊣	represses	high	1	Rule1 explicit bar-head inhibition
synthetic_5node_repressilator	C	Repressor R3	D	Repressor R4	⊣	represses	high	1	Rule1 explicit bar-head inhibition
synthetic_5node_repressilator	D	Repressor R4	E	Repressor R5	⊣	represses	high	1	Rule1 explicit bar-head inhibition
synthetic_5node_repressilator	E	Repressor R5	A	Repressor R1	⊣	represses	high	1	Rule1 explicit bar-head inhibition
synthetic_antithetic_integral_feedback	B	Controller Z1 produced	C	Z1 activates output X		proceeds	med	none	unlabeled process step
synthetic_antithetic_integral_feedback	C	Z1 activates output X	D	Output species X		proceeds	med	none	unlabeled process step
synthetic_antithetic_integral_feedback	D	Output species X	E	X produces Z2		proceeds	med	none	unlabeled process step
synthetic_antithetic_integral_feedback	E	X produces Z2	F	Z1 + Z2 annihilate		proceeds	med	none	unlabeled process step
synthetic_antithetic_integral_feedback	F	Z1 + Z2 annihilate	B	Controller Z1 produced	⊣ sequester	represses	high	1	Rule1 explicit bar-head inhibition
synthetic_atkinson_oscillator	A	Activator NRI	B	NRI activates own promoter		activates	med	none	regulator changes target capacity
synthetic_atkinson_oscillator	A	Activator NRI	C	Represser LacI expressed		represses	med	none	regulator drives inhibitory state
synthetic_atkinson_oscillator	B	NRI activates own promoter	A	Activator NRI	+	activates	high	1	Rule1 explicit Activates/+ marker
synthetic_atkinson_oscillator	C	Represser LacI expressed	D	LacI represses NRI promoter		proceeds	med	none	unlabeled process step
synthetic_atkinson_oscillator	D	LacI represses NRI promoter	A	Activator NRI	⊣ delayed	represses	high	1	Rule1 explicit bar-head inhibition
synthetic_burden_feedback_controller	A	Heterologous expression burden	B	Capacity monitor senses stress		proceeds	med	none	unlabeled process step
synthetic_burden_feedback_controller	B	Capacity monitor senses stress	C	Feedback throttles synthetic gene		proceeds	med	none	unlabeled process step
synthetic_burden_feedback_controller	C	Feedback throttles synthetic gene	D	Restored growth capacity		proceeds	med	none	unlabeled process step
synthetic_burden_feedback_controller	D	Restored growth capacity	E	Lower burden relaxes throttle		proceeds	med	none	unlabeled process step
synthetic_burden_feedback_controller	E	Lower burden relaxes throttle	A	Heterologous expression burden	⊣ feedback	represses	high	1	Rule1 explicit bar-head inhibition
synthetic_crispri_toggle	B	sgRNA-1 + dCas9	D	sgRNA-1 represses promoter 2		proceeds	med	none	unlabeled process step
synthetic_crispri_toggle	C	sgRNA-2 + dCas9	E	sgRNA-2 represses promoter 1		proceeds	med	none	unlabeled process step
synthetic_crispri_toggle	D	sgRNA-1 represses promoter 2	C	sgRNA-2 + dCas9	⊣	represses	high	1	Rule1 explicit bar-head inhibition
synthetic_crispri_toggle	E	sgRNA-2 represses promoter 1	B	sgRNA-1 + dCas9	⊣	represses	high	1	Rule1 explicit bar-head inhibition
synthetic_metabolator	B	Acetyl-phosphate pool	C	Activates Pta promoter		proceeds	med	none	unlabeled process step
synthetic_metabolator	B	Acetyl-phosphate pool	E	Acs consumes AcP, delayed		proceeds	med	none	unlabeled process step
synthetic_metabolator	C	Activates Pta promoter	D	Pta makes more AcP		proceeds	med	none	unlabeled process step
synthetic_metabolator	D	Pta makes more AcP	B	Acetyl-phosphate pool	+	activates	high	1	Rule1 explicit Activates/+ marker
synthetic_metabolator	E	Acs consumes AcP, delayed	B	Acetyl-phosphate pool	⊣ delayed	represses	high	1	Rule1 explicit bar-head inhibition
synthetic_mutual_activation_bistable	B	Activator X	D	X activates Y		activates	med	none	regulator changes target capacity
synthetic_mutual_activation_bistable	C	Activator Y	E	Y activates X		activates	med	none	regulator changes target capacity
synthetic_mutual_activation_bistable	D	X activates Y	C	Activator Y	+	activates	high	1	Rule1 explicit Activates/+ marker
synthetic_mutual_activation_bistable	E	Y activates X	B	Activator X	+	activates	high	1	Rule1 explicit Activates/+ marker
synthetic_negative_autoregulation	B	Promoter P active?	C	Transcription of gene X	derepressed	activates	high	2	Rule2 gate outcome derepressed -> activates
synthetic_negative_autoregulation	C	Transcription of gene X	D	Repressor protein X		proceeds	med	none	unlabeled process step
synthetic_negative_autoregulation	D	Repressor protein X	E	X represses own promoter P		proceeds	med	none	unlabeled process step
synthetic_negative_autoregulation	E	X represses own promoter P	B	Promoter P active?	feedback	UNTYPABLE	low	none	no rubric rule covers label 'feedback'
synthetic_optogenetic_toggle	B	Repressor A	D	A represses B		proceeds	med	none	unlabeled process step
synthetic_optogenetic_toggle	C	Repressor B	E	B represses A		proceeds	med	none	unlabeled process step
synthetic_optogenetic_toggle	D	A represses B	C	Repressor B	⊣	represses	high	1	Rule1 explicit bar-head inhibition
synthetic_optogenetic_toggle	E	B represses A	B	Repressor A	⊣	represses	high	1	Rule1 explicit bar-head inhibition
synthetic_population_control	A	Cell density	B	LuxI makes AHL		proceeds	med	none	unlabeled process step
synthetic_population_control	B	LuxI makes AHL	C	AHL accumulates		proceeds	med	none	unlabeled process step
synthetic_population_control	C	AHL accumulates	D	LuxR-AHL		proceeds	med	none	unlabeled process step
synthetic_population_control	D	LuxR-AHL	E	Killer gene CcdB expressed		proceeds	med	none	unlabeled process step
synthetic_population_control	E	Killer gene CcdB expressed	F	Cell death lowers density		proceeds	med	none	unlabeled process step
synthetic_population_control	F	Cell death lowers density	A	Cell density	⊣ feedback	represses	high	1	Rule1 explicit bar-head inhibition
synthetic_positive_autoregulation	B	Promoter P active?	C	Transcription of gene X	active	activates	high	2	Rule2 gate outcome active -> activates
synthetic_positive_autoregulation	C	Transcription of gene X	D	Activator protein X		proceeds	med	none	unlabeled process step
synthetic_positive_autoregulation	D	Activator protein X	E	X activates own promoter P		activates	med	none	regulator changes target capacity
synthetic_positive_autoregulation	E	X activates own promoter P	B	Promoter P active?	feedback	UNTYPABLE	low	none	no rubric rule covers label 'feedback'
synthetic_repressilator	A	LacI	B	LacI represses TetR		proceeds	med	none	unlabeled process step
synthetic_repressilator	B	LacI represses TetR	C	TetR	⊣	represses	high	1	Rule1 explicit bar-head inhibition
synthetic_repressilator	C	TetR	D	TetR represses cI		proceeds	med	none	unlabeled process step
synthetic_repressilator	D	TetR represses cI	E	cI	⊣	represses	high	1	Rule1 explicit bar-head inhibition
synthetic_repressilator	E	cI	F	cI represses LacI		proceeds	med	none	unlabeled process step
synthetic_repressilator	F	cI represses LacI	A	LacI	⊣	represses	high	1	Rule1 explicit bar-head inhibition
synthetic_stricker_oscillator	B	Hybrid promoter Plac/ara	C	AraC activator		proceeds	med	none	unlabeled process step
synthetic_stricker_oscillator	B	Hybrid promoter Plac/ara	E	LacI repressor		proceeds	med	none	unlabeled process step
synthetic_stricker_oscillator	C	AraC activator	D	AraC activates promoter		activates	med	none	regulator changes target capacity
synthetic_stricker_oscillator	D	AraC activates promoter	B	Hybrid promoter Plac/ara	+	activates	high	1	Rule1 explicit Activates/+ marker
synthetic_stricker_oscillator	E	LacI repressor	F	LacI represses promoter		proceeds	med	none	unlabeled process step
synthetic_stricker_oscillator	F	LacI represses promoter	B	Hybrid promoter Plac/ara	⊣	represses	high	1	Rule1 explicit bar-head inhibition
synthetic_synchronized_qs_oscillator	B	LuxI makes AHL	C	AHL diffuses + synchronizes		proceeds	med	none	unlabeled process step
synthetic_synchronized_qs_oscillator	C	AHL diffuses + synchronizes	D	LuxR-AHL activates luxI		proceeds	med	none	unlabeled process step
synthetic_synchronized_qs_oscillator	C	AHL diffuses + synchronizes	E	aiiA degrades AHL, delayed		proceeds	med	none	unlabeled process step
synthetic_synchronized_qs_oscillator	D	LuxR-AHL activates luxI	B	LuxI makes AHL	+	activates	high	1	Rule1 explicit Activates/+ marker
synthetic_synchronized_qs_oscillator	E	aiiA degrades AHL, delayed	C	AHL diffuses + synchronizes	⊣ delayed	represses	high	1	Rule1 explicit bar-head inhibition
synthetic_toggle_switch	C	TetR expressed	D	TetR represses Plac		proceeds	med	none	unlabeled process step
synthetic_toggle_switch	D	TetR represses Plac	F	LacI expressed	⊣	represses	high	1	Rule1 explicit bar-head inhibition
synthetic_toggle_switch	E	LacI represses Ptet	C	TetR expressed	⊣	represses	high	1	Rule1 explicit bar-head inhibition
synthetic_toggle_switch	F	LacI expressed	E	LacI represses Ptet		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	AA	Phosphoglycerate Mutase GPM1-3	AB	2-Phosphoglycerate		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	AB	2-Phosphoglycerate	AC	Enolase ENO1/ENO2		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	AC	Enolase ENO1/ENO2	AD	Phosphoenolpyruvate PEP		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	AD	Phosphoenolpyruvate PEP	AE	Pyruvate Kinase CDC19/PYK2		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	AE	Pyruvate Kinase CDC19/PYK2	AF	Pyruvate + ATP		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	AE	Pyruvate Kinase CDC19/PYK2	AR	Net ATP Production		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	AF	Pyruvate + ATP	AG	OR: Oxygen Available<br/>for Respiration?		proceeds	high	none	process feeds decision gate
yeast_alcoholic_fermentation	AF	Pyruvate + ATP	AW	OR: Alternative<br/>Pyruvate Fate?		proceeds	high	none	process feeds decision gate
yeast_alcoholic_fermentation	AG	OR: Oxygen Available<br/>for Respiration?	AH	Commit to Fermentation	No O2	represses	high	2	Rule2 gate outcome No O2 -> represses
yeast_alcoholic_fermentation	AH	Commit to Fermentation	AJ	Pyruvate Decarboxylase PDC1/PDC5/PDC6		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	AJ	Pyruvate Decarboxylase PDC1/PDC5/PDC6	AK	Acetaldehyde + CO2		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	AK	Acetaldehyde + CO2	AL	AND: Acetaldehyde +<br/>NADH Available?		proceeds	high	none	process feeds decision gate
yeast_alcoholic_fermentation	AL	AND: Acetaldehyde +<br/>NADH Available?	AN	Alcohol Dehydrogenase ADH1/ADH2	Yes	activates	high	2	Rule2 gate outcome Yes -> activates
yeast_alcoholic_fermentation	AM	NADH Production from Glycolysis	AL	AND: Acetaldehyde +<br/>NADH Available?		proceeds	high	none	process feeds decision gate
yeast_alcoholic_fermentation	AN	Alcohol Dehydrogenase ADH1/ADH2	AP	NAD+ Regenerated		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	AP	NAD+ Regenerated	AQ	NAD+ Returns to Glycolysis		proceeds	med	none	pathway/state advances
yeast_alcoholic_fermentation	AQ	NAD+ Returns to Glycolysis	W	Glyceraldehyde-3-P Dehydrogenase TDH1-3		proceeds	med	none	pathway/state advances
yeast_alcoholic_fermentation	AR	Net ATP Production	AT	Is ATP Sufficient<br/>for Growth?		produces	med	none	material production/appearance
yeast_alcoholic_fermentation	AT	Is ATP Sufficient<br/>for Growth?	AV	Increase Glucose Uptake	No	represses	high	2	Rule2 gate outcome No -> represses
yeast_alcoholic_fermentation	AV	Increase Glucose Uptake	J	Glucose Transporters HXT1-7		proceeds	med	none	pathway/state advances
yeast_alcoholic_fermentation	AW	OR: Alternative<br/>Pyruvate Fate?	AJ	Pyruvate Decarboxylase PDC1/PDC5/PDC6	Major	activates	high	2	Rule2 gate outcome Major -> activates
yeast_alcoholic_fermentation	BK	OR: Excess NADH?	BL	Glycerol-3-P Dehydrogenase GPD1/GPD2	Yes	activates	high	2	Rule2 gate outcome Yes -> activates
yeast_alcoholic_fermentation	BL	Glycerol-3-P Dehydrogenase GPD1/GPD2	BM	Glycerol Production		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	BM	Glycerol Production	BN	NAD+ Regenerated		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	BN	NAD+ Regenerated	AQ	NAD+ Returns to Glycolysis		proceeds	med	none	pathway/state advances
yeast_alcoholic_fermentation	J	Glucose Transporters HXT1-7	K	Glucose Entry into Cytoplasm		proceeds	med	none	pathway/state advances
yeast_alcoholic_fermentation	K	Glucose Entry into Cytoplasm	L	Intracellular Glucose		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	L	Intracellular Glucose	M	Hexokinase HXK1/HXK2		induces	med	none	effector as signal to sensor
yeast_alcoholic_fermentation	M	Hexokinase HXK1/HXK2	N	Glucose-6-Phosphate		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	N	Glucose-6-Phosphate	O	Phosphoglucose Isomerase PGI1		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	O	Phosphoglucose Isomerase PGI1	P	Fructose-6-Phosphate		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	P	Fructose-6-Phosphate	Q	Phosphofructokinase PFK1/PFK2		induces	med	none	effector as signal to sensor
yeast_alcoholic_fermentation	Q	Phosphofructokinase PFK1/PFK2	R	Fructose-1,6-Bisphosphate		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	R	Fructose-1,6-Bisphosphate	S	Aldolase FBA1		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	S	Aldolase FBA1	T	Dihydroxyacetone Phosphate DHAP		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	S	Aldolase FBA1	U	Glyceraldehyde-3-Phosphate G3P		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	T	Dihydroxyacetone Phosphate DHAP	BK	OR: Excess NADH?		proceeds	high	none	process feeds decision gate
yeast_alcoholic_fermentation	T	Dihydroxyacetone Phosphate DHAP	V	Triose Phosphate Isomerase TPI1		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	U	Glyceraldehyde-3-Phosphate G3P	W	Glyceraldehyde-3-P Dehydrogenase TDH1-3		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	V	Triose Phosphate Isomerase TPI1	U	Glyceraldehyde-3-Phosphate G3P		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	W	Glyceraldehyde-3-P Dehydrogenase TDH1-3	AM	NADH Production from Glycolysis		proceeds	med	none	pathway/state advances
yeast_alcoholic_fermentation	W	Glyceraldehyde-3-P Dehydrogenase TDH1-3	X	1,3-Bisphosphoglycerate		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	X	1,3-Bisphosphoglycerate	Y	Phosphoglycerate Kinase PGK1		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	Y	Phosphoglycerate Kinase PGK1	Z	3-Phosphoglycerate + ATP		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	Z	3-Phosphoglycerate + ATP	AA	Phosphoglycerate Mutase GPM1-3		proceeds	med	none	unlabeled process step
yeast_alcoholic_fermentation	Z	3-Phosphoglycerate + ATP	AR	Net ATP Production		proceeds	med	none	unlabeled process step
yeast_autophagy	AD	Ubiquitin-like Conjugation?	AE	Atg12-Atg5 Pathway	System 1	activates	high	2	Rule2 gate outcome System 1 -> activates
yeast_autophagy	AD	Ubiquitin-like Conjugation?	AF	Atg8-PE Pathway	System 2	activates	high	2	Rule2 gate outcome System 2 -> activates
yeast_autophagy	AE	Atg12-Atg5 Pathway	AG	Atg7 E1-like Enzyme		proceeds	med	none	pathway/state advances
yeast_autophagy	AF	Atg8-PE Pathway	AM	Atg4 Protease		proceeds	med	none	pathway/state advances
yeast_autophagy	AG	Atg7 E1-like Enzyme	AH	Atg12 Activation		proceeds	med	none	unlabeled process step
yeast_autophagy	AH	Atg12 Activation	AI	Atg10 E2-like Enzyme		proceeds	med	none	unlabeled process step
yeast_autophagy	AI	Atg10 E2-like Enzyme	AJ	Atg12~Atg5 Conjugate		produces	med	none	assembly yields complex/product
yeast_autophagy	AJ	Atg12~Atg5 Conjugate	AK	Atg16 Binding		proceeds	med	none	unlabeled process step
yeast_autophagy	AK	Atg16 Binding	AL	Atg12-Atg5-Atg16 Complex		produces	med	none	assembly yields complex/product
yeast_autophagy	AL	Atg12-Atg5-Atg16 Complex	AS	E3-like Activity?		proceeds	high	none	process feeds decision gate
yeast_autophagy	AM	Atg4 Protease	AN	Atg8 Processing		proceeds	med	none	unlabeled process step
yeast_autophagy	AN	Atg8 Processing	AO	Atg8-I Exposed Glycine		proceeds	med	none	unlabeled process step
yeast_autophagy	AO	Atg8-I Exposed Glycine	AP	Atg7 E1-like		proceeds	med	none	unlabeled process step
yeast_autophagy	AP	Atg7 E1-like	AQ	Atg3 E2-like		proceeds	med	none	unlabeled process step
yeast_autophagy	AQ	Atg3 E2-like	AR	Atg8-PE Lipidation		proceeds	med	none	unlabeled process step
yeast_autophagy	AR	Atg8-PE Lipidation	AS	E3-like Activity?		proceeds	high	none	process feeds decision gate
yeast_autophagy	AS	E3-like Activity?	AT	Atg8-PE on Membranes	Enhanced	activates	high	2	Rule2 gate outcome Enhanced -> activates
yeast_autophagy	AT	Atg8-PE on Membranes	AU	Phagophore Membrane Expansion		proceeds	med	none	pathway/state advances
yeast_autophagy	AU	Phagophore Membrane Expansion	AV	Cargo Selection?		proceeds	high	none	process feeds decision gate
yeast_autophagy	AV	Cargo Selection?	AW	Bulk Autophagy	Non-selective	represses	high	2	Rule2 gate outcome Non-selective -> represses
yeast_autophagy	AV	Cargo Selection?	AX	Cargo Receptors	Selective	activates	high	2	Rule2 gate outcome Selective -> activates
yeast_autophagy	AW	Bulk Autophagy	BF	Cytoplasm Engulfment		proceeds	med	none	pathway/state advances
yeast_autophagy	AX	Cargo Receptors	AY	Selective Autophagy Type?		proceeds	high	none	process feeds decision gate
yeast_autophagy	AY	Selective Autophagy Type?	AZ	Atg32 Receptor	Mitophagy	activates	high	2	Rule2 gate outcome Mitophagy -> activates
yeast_autophagy	AY	Selective Autophagy Type?	BA	Atg30 Receptor	Pexophagy	activates	high	2	Rule2 gate outcome Pexophagy -> activates
yeast_autophagy	AY	Selective Autophagy Type?	BB	Atg19 Receptor	Cvt Pathway	activates	high	2	Rule2 gate outcome Cvt Pathway -> activates
yeast_autophagy	AZ	Atg32 Receptor	BC	Mitochondria Sequestration		proceeds	med	none	unlabeled process step
yeast_autophagy	BA	Atg30 Receptor	BD	Peroxisome Sequestration		proceeds	med	none	unlabeled process step
yeast_autophagy	BB	Atg19 Receptor	BE	Ape1 Precursor Sequestration		proceeds	med	none	unlabeled process step
yeast_autophagy	BC	Mitochondria Sequestration	BF	Cytoplasm Engulfment		proceeds	med	none	unlabeled process step
yeast_autophagy	BD	Peroxisome Sequestration	BF	Cytoplasm Engulfment		proceeds	med	none	unlabeled process step
yeast_autophagy	BE	Ape1 Precursor Sequestration	BF	Cytoplasm Engulfment		proceeds	med	none	unlabeled process step
yeast_autophagy	BF	Cytoplasm Engulfment	BG	Autophagosome Closure?		proceeds	high	none	process feeds decision gate
yeast_autophagy	BG	Autophagosome Closure?	BH	Atg4 Delipidation	Atg8-PE Removal	activates	high	2	Rule2 gate outcome Atg8-PE Removal -> activates
yeast_autophagy	BH	Atg4 Delipidation	BI	Sealed Autophagosome		proceeds	med	none	unlabeled process step
yeast_autophagy	BI	Sealed Autophagosome	BJ	Vacuole Fusion?		proceeds	high	none	process feeds decision gate
yeast_autophagy	BJ	Vacuole Fusion?	BK	Vam3 Vam7 Vti1	SNARE Complex	activates	high	2	Rule2 gate outcome SNARE Complex -> activates
yeast_autophagy	BJ	Vacuole Fusion?	BL	Ypt7	Rab GTPase	activates	high	2	Rule2 gate outcome Rab GTPase -> activates
yeast_autophagy	BJ	Vacuole Fusion?	BM	HOPS Complex	Tethering	activates	high	2	Rule2 gate outcome Tethering -> activates
yeast_autophagy	BK	Vam3 Vam7 Vti1	BN	Fusion Machinery Assembly?		proceeds	high	none	process feeds decision gate
yeast_autophagy	BL	Ypt7	BN	Fusion Machinery Assembly?		proceeds	high	none	process feeds decision gate
yeast_autophagy	BM	HOPS Complex	BN	Fusion Machinery Assembly?		proceeds	high	none	process feeds decision gate
yeast_autophagy	BN	Fusion Machinery Assembly?	BO	Membrane Fusion	Complete	activates	high	2	Rule2 gate outcome Complete -> activates
yeast_autophagy	BO	Membrane Fusion	BP	Autophagic Body in Vacuole		proceeds	med	none	pathway/state advances
yeast_autophagy	BP	Autophagic Body in Vacuole	BQ	Vacuolar Hydrolases		proceeds	med	none	unlabeled process step
yeast_autophagy	BQ	Vacuolar Hydrolases	BR	Cargo Degradation?		proceeds	high	none	process feeds decision gate
yeast_autophagy	BR	Cargo Degradation?	BS	Pep4 Prb1	Proteases	activates	high	2	Rule2 gate outcome Proteases -> activates
yeast_autophagy	BS	Pep4 Prb1	BU	Amino Acid Release		proceeds	med	none	unlabeled process step
yeast_autophagy	BU	Amino Acid Release	BW	Nutrient Recycling		proceeds	med	none	pathway/state advances
yeast_autophagy	BW	Nutrient Recycling	BX	Cellular Metabolism		proceeds	med	none	pathway/state advances
yeast_autophagy	BX	Cellular Metabolism	BY	Cell Survival?		proceeds	high	none	process feeds decision gate
yeast_autophagy	BY	Cell Survival?	CA	Sustained Autophagy	Continued Starvation	activates	high	2	Rule2 gate outcome Continued Starvation -> activates
yeast_autophagy	CA	Sustained Autophagy	D	Autophagy Induction		proceeds	med	none	pathway/state advances
yeast_autophagy	D	Autophagy Induction	E	Atg1 Kinase Complex		proceeds	med	none	pathway/state advances
yeast_autophagy	E	Atg1 Kinase Complex	F	Atg1 Atg13 Atg17 Atg29 Atg31		proceeds	med	none	unlabeled process step
yeast_autophagy	F	Atg1 Atg13 Atg17 Atg29 Atg31	G	Atg1 Activation?		proceeds	high	none	process feeds decision gate
yeast_autophagy	G	Atg1 Activation?	H	Active Atg1 Complex	Dephosphorylated Atg13	activates	high	2	Rule2 gate outcome Dephosphorylated Atg13 -> activates
yeast_autophagy	H	Active Atg1 Complex	J	PAS Pre-Autophagosomal Structure		proceeds	med	none	unlabeled process step
yeast_autophagy	J	PAS Pre-Autophagosomal Structure	K	Membrane Source?		proceeds	high	none	process feeds decision gate
yeast_autophagy	K	Membrane Source?	L	ER-Derived Membranes	ER	activates	high	2	Rule2 gate outcome ER -> activates
yeast_autophagy	K	Membrane Source?	M	MAM Contacts	Mitochondria	activates	high	2	Rule2 gate outcome Mitochondria -> activates
yeast_autophagy	K	Membrane Source?	N	Golgi Vesicles	Golgi	activates	high	2	Rule2 gate outcome Golgi -> activates
yeast_autophagy	L	ER-Derived Membranes	O	Membrane Nucleation		proceeds	med	none	pathway/state advances
yeast_autophagy	M	MAM Contacts	O	Membrane Nucleation		proceeds	med	none	pathway/state advances
yeast_autophagy	N	Golgi Vesicles	O	Membrane Nucleation		proceeds	med	none	pathway/state advances
yeast_autophagy	O	Membrane Nucleation	P	PI3K Complex I		proceeds	med	none	pathway/state advances
yeast_autophagy	P	PI3K Complex I	Q	Vps34 Vps15 Atg6 Atg14		proceeds	med	none	unlabeled process step
yeast_autophagy	Q	Vps34 Vps15 Atg6 Atg14	R	PI3P Generation?		proceeds	high	none	process feeds decision gate
yeast_autophagy	R	PI3P Generation?	S	PI3P Enrichment at PAS	Active	activates	high	2	Rule2 gate outcome Active -> activates
yeast_autophagy	S	PI3P Enrichment at PAS	AD	Ubiquitin-like Conjugation?		proceeds	high	none	process feeds decision gate
yeast_cell_cycle_checkpoints	AD	Rad53 Active	BY	Positive Feedback Loop		proceeds	med	none	unlabeled process step
yeast_cell_cycle_checkpoints	BP	Maintain Arrest	BU	Prolonged<br/>Arrest?		proceeds	high	none	process feeds decision gate
yeast_cell_cycle_checkpoints	BU	Prolonged<br/>Arrest?	BP	Maintain Arrest	No	activates	high	2	Rule2 gate outcome No -> activates
yeast_cell_cycle_checkpoints	BY	Positive Feedback Loop	BZ	More Rad53 Activation		proceeds	med	none	unlabeled process step
yeast_cell_cycle_checkpoints	BZ	More Rad53 Activation	AD	Rad53 Active		proceeds	med	none	unlabeled process step
yeast_cell_cycle_checkpoints	CI	Cell Cycle Arrest	CJ	Checkpoint<br/>Satisfied?		proceeds	high	none	process feeds decision gate
yeast_cell_cycle_checkpoints	CJ	Checkpoint<br/>Satisfied?	CI	Cell Cycle Arrest	No	activates	high	2	Rule2 gate outcome No -> activates
