chart_id	stored_title	stored_authors	checked_field	checked_value	flag	resolved_paper_id	resolved_title	title_similarity	has_abstract
ecoli_catabolite_repression	Transcription activation by catabolite activator protein (CAP).	Busby S, Ebright RH	pmid	10550204	OK	pubmed_10550204	Transcription activation by catabolite activator protein (CAP).	1.0	True
ecoli_catabolite_repression	Carbon catabolite repression in bacteria: many ways to make the most out of nutrients.	Görke B, Stülke J	doi	10.1038/nrmicro1932	OK	pubmed_18628769	Carbon catabolite repression in bacteria: many ways to make the most out of nutrients.	1.0	True
ecoli_catabolite_repression	Carbon catabolite repression in bacteria: many ways to make the most out of nutrients.	Görke B, Stülke J	pmid	18628769	OK	pubmed_18628769	Carbon catabolite repression in bacteria: many ways to make the most out of nutrients.	1.0	True
ecoli_catabolite_repression	Transcriptional regulation by cAMP and its receptor protein.	Kolb A, Busby S, Buc H, Garges S, Adhya S	doi	10.1146/annurev.bi.62.070193.003533	NO_ABSTRACT	pubmed_8394684	Transcriptional regulation by cAMP and its receptor protein.	1.0	False
ecoli_catabolite_repression	Transcriptional regulation by cAMP and its receptor protein.	Kolb A, Busby S, Buc H, Garges S, Adhya S	pmid	8394684	NO_ABSTRACT	pubmed_8394684	Transcriptional regulation by cAMP and its receptor protein.	1.0	False
ecoli_cell_division	FtsZ filament structure reveals the structural basis for assembly dynamics and constriction force generation	Erickson HP, Anderson DE, Osawa M	doi	10.1038/nsmb.1891	TITLE_MISMATCH	crossref_10.1038_nsmb.1891	Solid-state NMR and SAXS studies provide a structural basis for the activation of αB-crystallin oligomers	0.472	False
ecoli_cell_division	FtsZ filament structure reveals the structural basis for assembly dynamics and constriction force generation	Erickson HP, Anderson DE, Osawa M	pmid	20676094	TITLE_MISMATCH	pubmed_20676094	IgT, a primitive immunoglobulin class specialized in mucosal immunity.	0.182	True
ecoli_cell_division	The Min system and other nucleoid-independent regulators of Z ring positioning	Rowlett VW, Margolin W	doi	10.3389/fmicb.2015.00478	NO_ABSTRACT	crossref_10.3389_fmicb.2015.00478	The Min system and other nucleoid-independent regulators of Z ring positioning	1.0	False
ecoli_cell_division	The Min system and other nucleoid-independent regulators of Z ring positioning	Rowlett VW, Margolin W	pmid	25741323	TITLE_MISMATCH	pubmed_25741323	Discovering probiotic microorganisms: in vitro, in vivo, genetic and omics approaches.	0.212	True
ecoli_cell_division	Divisome assembly in Escherichia coli: a molecular perspective	den Blaauwen T, de Pedro MA, Nguyen-Distèche M, Ayala JA	doi	10.1128/MMBR.00014-07	NOT_FOUND				
ecoli_cell_division	Divisome assembly in Escherichia coli: a molecular perspective	den Blaauwen T, de Pedro MA, Nguyen-Distèche M, Ayala JA	pmid	18322039	TITLE_MISMATCH	pubmed_18322039	Moonlighting proteins in yeasts.	0.217	True
ecoli_cell_division	SEDS proteins are a widespread family of bacterial cell wall polymerases	Meeske AJ, Riley EP, Robins WP, Uehara T, Mekalanos JJ, Kahne D, Walker S, Kruse AC, Bernhardt TG, Rudner DZ	doi	10.1038/nature16966	TITLE_MISMATCH	crossref_10.1038_nature16966	Observing cellulose biosynthesis and membrane translocation in crystallo	0.208	False
ecoli_cell_division	SEDS proteins are a widespread family of bacterial cell wall polymerases	Meeske AJ, Riley EP, Robins WP, Uehara T, Mekalanos JJ, Kahne D, Walker S, Kruse AC, Bernhardt TG, Rudner DZ	pmid	26840489	TITLE_MISMATCH	pubmed_26840489	Naturally occurring p16(Ink4a)-positive cells shorten healthy lifespan.	0.298	True
ecoli_chemotaxis	Chemotaxis in Escherichia coli analysed by three-dimensional tracking	Berg HC, Brown DA	doi	10.1038/239500a0	OK	pubmed_4563019	Chemotaxis in Escherichia coli analysed by three-dimensional tracking.	1.0	True
ecoli_chemotaxis	Chemotaxis in Escherichia coli analysed by three-dimensional tracking	Berg HC, Brown DA	pmid	4563019	OK	pubmed_4563019	Chemotaxis in Escherichia coli analysed by three-dimensional tracking.	1.0	True
ecoli_chemotaxis	The two-component signaling pathway of bacterial chemotaxis: a molecular view of signal transduction by receptors, kinases, and adaptation enzymes	Falke JJ, Bass RB, Butler SL, Chervitz SA, Danielson MA	doi	10.1146/annurev.cellbio.13.1.457	OK	pubmed_9442881	The two-component signaling pathway of bacterial chemotaxis: a molecular view of signal transduction by receptors, kinases, and adaptation enzymes.	1.0	True
ecoli_chemotaxis	The two-component signaling pathway of bacterial chemotaxis: a molecular view of signal transduction by receptors, kinases, and adaptation enzymes	Falke JJ, Bass RB, Butler SL, Chervitz SA, Danielson MA	pmid	9442881	OK	pubmed_9442881	The two-component signaling pathway of bacterial chemotaxis: a molecular view of signal transduction by receptors, kinases, and adaptation enzymes.	1.0	True
ecoli_chemotaxis	Chemotaxis	Sourjik V			NO_IDENTIFIERS				
ecoli_chemotaxis	Receptor sensitivity in bacterial chemotaxis	Sourjik V, Berg HC	doi	10.1073/pnas.011589998	OK	pubmed_11742065	Receptor sensitivity in bacterial chemotaxis.	1.0	True
ecoli_chemotaxis	Receptor sensitivity in bacterial chemotaxis	Sourjik V, Berg HC	pmid	11742065	OK	pubmed_11742065	Receptor sensitivity in bacterial chemotaxis.	1.0	True
ecoli_cold_shock_response	An in-silico study to understand the effect of lineage diversity on cold shock response: unveiling protein-RNA interactions among paralogous CSPs of E. coli.	Roy A	doi	10.1007/s13205-023-03656-2	OK	pubmed_37333716	An in-silico study to understand the effect of lineage diversity on cold shock response: unveiling protein-RNA interactions among paralogous CSPs of <i>E. coli</i>.	0.987	True
ecoli_cold_shock_response	An in-silico study to understand the effect of lineage diversity on cold shock response: unveiling protein-RNA interactions among paralogous CSPs of E. coli.	Roy A	pmid	37333716	OK	pubmed_37333716	An in-silico study to understand the effect of lineage diversity on cold shock response: unveiling protein-RNA interactions among paralogous CSPs of <i>E. coli</i>.	0.987	True
ecoli_cold_shock_response	C Group-Mediated Antibiotic Stress Mimics the Cold Shock Response.	Cardoza E	doi	10.1007/s00284-021-02613-7	OK	pubmed_34283283	C Group-Mediated Antibiotic Stress Mimics the Cold Shock Response.	1.0	True
ecoli_cold_shock_response	C Group-Mediated Antibiotic Stress Mimics the Cold Shock Response.	Cardoza E	pmid	34283283	OK	pubmed_34283283	C Group-Mediated Antibiotic Stress Mimics the Cold Shock Response.	1.0	True
ecoli_cold_shock_response	Alteration of DNA supercoiling serves as a trigger of short-term cold shock repressed genes of E. coli.	Dash S	doi	10.1093/nar/gkac643	OK	pubmed_35920318	Alteration of DNA supercoiling serves as a trigger of short-term cold shock repressed genes of E. coli.	1.0	True
ecoli_cold_shock_response	Alteration of DNA supercoiling serves as a trigger of short-term cold shock repressed genes of E. coli.	Dash S	pmid	35920318	OK	pubmed_35920318	Alteration of DNA supercoiling serves as a trigger of short-term cold shock repressed genes of E. coli.	1.0	True
ecoli_cold_shock_response	The cold-shock response in bacteria.	Wolffe AP	pmid	8850997	OK	pubmed_8850997	The cold-shock response in bacteria.	1.0	True
ecoli_dna_damage_checkpoint	The SOS regulatory system of Escherichia coli	Fernández De Henestrosa AR, Ogi T, Aoyagi S, Chafin D, Hayes JJ, Ohmori H, Woodgate R	doi	10.1038/35039580	NOT_FOUND				
ecoli_dna_damage_checkpoint	The SOS regulatory system of Escherichia coli	Fernández De Henestrosa AR, Ogi T, Aoyagi S, Chafin D, Hayes JJ, Ohmori H, Woodgate R	pmid	11034250	TITLE_MISMATCH	pubmed_11034250	Gastrointestinal stromal tumors: current diagnosis, biologic behavior, and management.	0.236	True
ecoli_dna_damage_checkpoint	Cleavage of the Escherichia coli lexA protein by the recA protease.	Little JW, Edmiston SH, Pacelli LZ, Mount DW	doi	10.1073/pnas.77.6.3225	OK	pubmed_6447873	Cleavage of the Escherichia coli lexA protein by the recA protease.	1.0	True
ecoli_dna_damage_checkpoint	Cleavage of the Escherichia coli lexA protein by the recA protease.	Little JW, Edmiston SH, Pacelli LZ, Mount DW	pmid	6447873	OK	pubmed_6447873	Cleavage of the Escherichia coli lexA protein by the recA protease.	1.0	True
ecoli_dna_damage_checkpoint	RecN protein and transcription factor DksA combine to promote faithful recombinational repair of DNA double-strand breaks	Keyamura K, Arai K, Hishida T			NO_IDENTIFIERS				
ecoli_dna_damage_checkpoint	SulA inhibits assembly of FtsZ by a simple sequestration mechanism	Cordell SC, Robinson EJ, Löwe J	doi	10.1021/bi034729a	NOT_FOUND				
ecoli_dna_damage_checkpoint	SulA inhibits assembly of FtsZ by a simple sequestration mechanism	Cordell SC, Robinson EJ, Löwe J	pmid	14596622	TITLE_MISMATCH	pubmed_14596622	Monitoring the early steps of unfolding of dicalcium and mono-Ce3+-substituted forms of P43M calbindin D9k.	0.292	True
ecoli_dna_replication_elongation	The bacterial replisome: back on track?	Robinson A, van Oijen AM	doi	10.1016/j.molcel.2013.10.020	TITLE_MISMATCH	crossref_10.1016_j.molcel.2013.10.020	Dynamics of Leading-Strand Lesion Skipping by the Replisome	0.271	False
ecoli_dna_replication_elongation	The bacterial replisome: back on track?	Robinson A, van Oijen AM	pmid	24267450	TITLE_MISMATCH	pubmed_24267450	PPL2 translesion polymerase is essential for the completion of chromosomal DNA replication in the African trypanosome.	0.247	True
ecoli_dna_replication_elongation	The Escherichia coli DNA polymerase III holoenzyme	McHenry CS	doi	10.1074/jbc.R111.259473	NOT_FOUND				
ecoli_dna_replication_elongation	The Escherichia coli DNA polymerase III holoenzyme	McHenry CS	pmid	21930698	TITLE_MISMATCH	pubmed_21930698	Unraveling the ubiquitome of the human malaria parasite.	0.305	True
ecoli_dna_replication_elongation	Structure and mechanism of the DNA polymerase III holoenzyme from E. coli	Johnson A, O'Donnell M	doi	10.1146/annurev.biochem.73.011303.073859	TITLE_MISMATCH	pubmed_15952889	Cellular DNA replicases: components and dynamics at the replication fork.	0.28	True
ecoli_dna_replication_elongation	Structure and mechanism of the DNA polymerase III holoenzyme from E. coli	Johnson A, O'Donnell M	pmid	15952889	TITLE_MISMATCH	pubmed_15952889	Cellular DNA replicases: components and dynamics at the replication fork.	0.28	True
ecoli_dna_replication_elongation	The replisome guides nucleosome assembly during DNA replication	Sauer PV, Corbeski I, Lu Y, et al	doi	10.1016/j.cell.2022.09.030	TITLE_MISMATCH	crossref_10.1016_j.cell.2022.09.030	SYK coordinates neuroprotective microglial responses in neurodegenerative disease	0.264	False
ecoli_dna_replication_elongation	The replisome guides nucleosome assembly during DNA replication	Sauer PV, Corbeski I, Lu Y, et al	pmid	36240765	TITLE_MISMATCH	pubmed_36240765	The construction of cross-population polygenic risk scores using transfer learning.	0.221	True
ecoli_dna_replication_initiation	The orisome: structure and function	Leonard AC, Grimwade JE	doi	10.3389/fmicb.2015.00545	OK	pubmed_26082765	The orisome: structure and function.	1.0	True
ecoli_dna_replication_initiation	The orisome: structure and function	Leonard AC, Grimwade JE	pmid	26082765	OK	pubmed_26082765	The orisome: structure and function.	1.0	True
ecoli_dna_replication_initiation	Regulation of the replication cycle: conserved and diverse regulatory systems for DnaA and oriC	Katayama T, Ozaki S, Keyamura K, Fujimitsu K	doi	10.1038/nrmicro2314	OK	pubmed_20157337	Regulation of the replication cycle: conserved and diverse regulatory systems for DnaA and oriC.	1.0	True
ecoli_dna_replication_initiation	Regulation of the replication cycle: conserved and diverse regulatory systems for DnaA and oriC	Katayama T, Ozaki S, Keyamura K, Fujimitsu K	pmid	20157337	OK	pubmed_20157337	Regulation of the replication cycle: conserved and diverse regulatory systems for DnaA and oriC.	1.0	True
ecoli_dna_replication_initiation	ATP activates dnaA protein in initiating replication of plasmids bearing the origin of the E. coli chromosome	Sekimizu K, Bramhill D, Kornberg A	doi	10.1016/0092-8674(87)90221-2	OK	pubmed_3036372	ATP activates dnaA protein in initiating replication of plasmids bearing the origin of the E. coli chromosome.	1.0	True
ecoli_dna_replication_initiation	ATP activates dnaA protein in initiating replication of plasmids bearing the origin of the E. coli chromosome	Sekimizu K, Bramhill D, Kornberg A	pmid	3036372	OK	pubmed_3036372	ATP activates dnaA protein in initiating replication of plasmids bearing the origin of the E. coli chromosome.	1.0	True
ecoli_dna_replication_initiation	SeqA: a negative modulator of replication initiation in E. coli	Lu M, Campbell JL, Boye E, Kleckner N	doi	10.1016/0092-8674(94)90156-2	OK	pubmed_8011018	SeqA: a negative modulator of replication initiation in E. coli.	1.0	True
ecoli_dna_replication_initiation	SeqA: a negative modulator of replication initiation in E. coli	Lu M, Campbell JL, Boye E, Kleckner N	pmid	8011018	OK	pubmed_8011018	SeqA: a negative modulator of replication initiation in E. coli.	1.0	True
ecoli_dna_replication_initiation	The dnaB-dnaC replication protein complex of Escherichia coli. II. Role of the complex in mobilizing dnaB functions	Wahle E, Lasken RS, Kornberg A	doi	10.1016/s0021-9258(19)81637-x	OK	pubmed_2536713	The dnaB-dnaC replication protein complex of Escherichia coli. II. Role of the complex in mobilizing dnaB functions.	1.0	True
ecoli_dna_replication_initiation	The dnaB-dnaC replication protein complex of Escherichia coli. II. Role of the complex in mobilizing dnaB functions	Wahle E, Lasken RS, Kornberg A	pmid	2536713	OK	pubmed_2536713	The dnaB-dnaC replication protein complex of Escherichia coli. II. Role of the complex in mobilizing dnaB functions.	1.0	True
ecoli_dna_replication_termination	Termination of DNA replication in Escherichia coli	Duggin IG, Bell SD	doi	10.1111/j.1365-2958.2008.06478.x	TITLE_MISMATCH	crossref_10.1111_j.1365-2958.2008.06478.x	Transfection of haloarchaea by the DNAs of spindle and round haloviruses and the use of transposon mutagenesis to identify non‐essential regions	0.309	True
ecoli_dna_replication_termination	Termination of DNA replication in Escherichia coli	Duggin IG, Bell SD	pmid	19220742	TITLE_MISMATCH	pubmed_19220742	The effect of angiotensin-blocking agents on liver fibrosis in patients with hepatitis C.	0.377	True
ecoli_dna_replication_termination	Replication termination in Escherichia coli: structure and antihelicase activity of the Tus-Ter complex.	Neylon C, Kralicek AV, Hill TM, Dixon NE	doi	10.1128/mmbr.69.3.501-526.2005	OK	pubmed_16148308	Replication termination in Escherichia coli: structure and antihelicase activity of the Tus-Ter complex.	1.0	True
ecoli_dna_replication_termination	Replication termination in Escherichia coli: structure and antihelicase activity of the Tus-Ter complex.	Neylon C, Kralicek AV, Hill TM, Dixon NE	pmid	16148308	OK	pubmed_16148308	Replication termination in Escherichia coli: structure and antihelicase activity of the Tus-Ter complex.	1.0	True
ecoli_dna_replication_termination	Topoisomerase IV, not gyrase, decatenates products of site-specific recombination in Escherichia coli	Zechiedrich EL, Cozzarelli NR	doi	10.1101/gad.9.22.2859	OK	crossref_10.1101_gad.9.22.2859	Roles of topoisomerase IV and DNA gyrase in DNA unlinking during replication in Escherichia coli.	0.636	True
ecoli_dna_replication_termination	Topoisomerase IV, not gyrase, decatenates products of site-specific recombination in Escherichia coli	Zechiedrich EL, Cozzarelli NR	pmid	7590257	TITLE_MISMATCH	pubmed_7590257	A protein-RNA interaction network facilitates the template-independent cooperative assembly on RNA polymerase of a stable antitermination complex containing the lambda N protein.	0.254	True
ecoli_dna_replication_termination	FtsK, a literate chromosome segregation machine	Aussel L, et al	doi	10.1046/j.1365-2958.2002.02962.x	TITLE_MISMATCH	crossref_10.1046_j.1365-2958.2002.02962.x	Replication fork reversal in DNA polymerase III mutants of <i>Escherichia coli</i>: a role for the β clamp	0.205	True
